Person 1,Relationship,Person 2
http://linkedart.ascdc.tw/lod/Person/PR0110,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0107
http://linkedart.ascdc.tw/lod/Person/PR0115,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0139
http://linkedart.ascdc.tw/lod/Person/PR0209,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0438
http://linkedart.ascdc.tw/lod/Person/PR0118,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0014
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0156
http://linkedart.ascdc.tw/lod/Person/PR0014,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0194
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0141
http://linkedart.ascdc.tw/lod/Person/PR0417,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0210
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0023
http://linkedart.ascdc.tw/lod/Person/PR0455,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0211
http://linkedart.ascdc.tw/lod/Person/PR0206,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0214,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0250
http://linkedart.ascdc.tw/lod/Person/PR0293,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0095
http://linkedart.ascdc.tw/lod/Person/PR0013,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0061
http://linkedart.ascdc.tw/lod/Person/PR0137,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0250,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0197,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0203
http://linkedart.ascdc.tw/lod/Person/PR0040,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0041
http://linkedart.ascdc.tw/lod/Person/PR0059,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0358
http://linkedart.ascdc.tw/lod/Person/PR0100,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0099
http://linkedart.ascdc.tw/lod/Person/PR0012,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0068
http://linkedart.ascdc.tw/lod/Person/PR0199,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0191
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0006,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0132
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0110
http://linkedart.ascdc.tw/lod/Person/PR0198,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0203
http://linkedart.ascdc.tw/lod/Person/PR0107,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0101
http://linkedart.ascdc.tw/lod/Person/PR0152,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0040
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0154
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0181
http://linkedart.ascdc.tw/lod/Person/PR0182,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0117
http://linkedart.ascdc.tw/lod/Person/PR0059,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0480
http://linkedart.ascdc.tw/lod/Person/PR0100,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0003
http://linkedart.ascdc.tw/lod/Person/PR0389,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0012,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0087
http://linkedart.ascdc.tw/lod/Person/PR0095,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0447
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0057
http://linkedart.ascdc.tw/lod/Person/PR0037,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0092,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0013
http://linkedart.ascdc.tw/lod/Person/PR0206,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0156
http://linkedart.ascdc.tw/lod/Person/PR0059,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0483
http://linkedart.ascdc.tw/lod/Person/PR0100,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0103
http://linkedart.ascdc.tw/lod/Person/PR0427,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0075,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0096
http://linkedart.ascdc.tw/lod/Person/PR0209,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0296
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0204
http://linkedart.ascdc.tw/lod/Person/PR0121,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0139
http://linkedart.ascdc.tw/lod/Person/PR0410,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0068
http://linkedart.ascdc.tw/lod/Person/PR0086,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0010
http://linkedart.ascdc.tw/lod/Person/PR0082,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0015
http://linkedart.ascdc.tw/lod/Person/PR0209,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0440
http://linkedart.ascdc.tw/lod/Person/PR0247,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0500
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0496
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0075
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0421
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0101
http://linkedart.ascdc.tw/lod/Person/PR0093,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0470
http://linkedart.ascdc.tw/lod/Person/PR0012,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0192
http://linkedart.ascdc.tw/lod/Person/PR0220,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0214
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0163
http://linkedart.ascdc.tw/lod/Person/PR0101,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0107
http://linkedart.ascdc.tw/lod/Person/PR0074,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0209,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0376
http://linkedart.ascdc.tw/lod/Person/PR0473,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0093
http://linkedart.ascdc.tw/lod/Person/PR0005,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0070
http://linkedart.ascdc.tw/lod/Person/PR0066,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0005
http://linkedart.ascdc.tw/lod/Person/PR0103,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0102
http://linkedart.ascdc.tw/lod/Person/PR0485,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0059
http://linkedart.ascdc.tw/lod/Person/PR0104,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0171
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0095
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0419
http://linkedart.ascdc.tw/lod/Person/PR0111,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0463,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0468
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0111
http://linkedart.ascdc.tw/lod/Person/PR0160,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0093,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0325
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0152
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0025
http://linkedart.ascdc.tw/lod/Person/PR0255,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0062
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0413
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0142
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0081
http://linkedart.ascdc.tw/lod/Person/PR0461,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0462
http://linkedart.ascdc.tw/lod/Person/PR0119,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0121
http://linkedart.ascdc.tw/lod/Person/PR0492,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0023
http://linkedart.ascdc.tw/lod/Person/PR0173,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0010
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0077
http://linkedart.ascdc.tw/lod/Person/PR0112,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0005
http://linkedart.ascdc.tw/lod/Person/PR0124,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0115
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0166
http://linkedart.ascdc.tw/lod/Person/PR0014,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0144,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0100,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0102
http://linkedart.ascdc.tw/lod/Person/PR0250,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0110,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0188
http://linkedart.ascdc.tw/lod/Person/PR0473,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0469
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0206
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0255
http://linkedart.ascdc.tw/lod/Person/PR0346,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0004,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0091
http://linkedart.ascdc.tw/lod/Person/PR0178,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0085
http://linkedart.ascdc.tw/lod/Person/PR0250,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0220
http://linkedart.ascdc.tw/lod/Person/PR0121,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0115
http://linkedart.ascdc.tw/lod/Person/PR0480,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0059
http://linkedart.ascdc.tw/lod/Person/PR0114,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0013
http://linkedart.ascdc.tw/lod/Person/PR0092,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0012
http://linkedart.ascdc.tw/lod/Person/PR0003,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0037
http://linkedart.ascdc.tw/lod/Person/PR0250,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0214
http://linkedart.ascdc.tw/lod/Person/PR0238,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0093,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0294
http://linkedart.ascdc.tw/lod/Person/PR0493,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0499
http://linkedart.ascdc.tw/lod/Person/PR0004,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0041
http://linkedart.ascdc.tw/lod/Person/PR0457,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0452
http://linkedart.ascdc.tw/lod/Person/PR0137,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0205
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0415
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0274
http://linkedart.ascdc.tw/lod/Person/PR0185,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0012
http://linkedart.ascdc.tw/lod/Person/PR0103,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0100
http://linkedart.ascdc.tw/lod/Person/PR0335,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0093
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0413,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0246,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0247
http://linkedart.ascdc.tw/lod/Person/PR0438,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0209
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0318
http://linkedart.ascdc.tw/lod/Person/PR0004,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0202
http://linkedart.ascdc.tw/lod/Person/PR0156,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0149,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0156,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0206
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0424
http://linkedart.ascdc.tw/lod/Person/PR0003,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0104
http://linkedart.ascdc.tw/lod/Person/PR0137,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0465,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0208
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0417
http://linkedart.ascdc.tw/lod/Person/PR0012,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0186
http://linkedart.ascdc.tw/lod/Person/PR0461,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0208
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0098
http://linkedart.ascdc.tw/lod/Person/PR0014,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0195
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0054
http://linkedart.ascdc.tw/lod/Person/PR0096,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0040
http://linkedart.ascdc.tw/lod/Person/PR0188,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0189
http://linkedart.ascdc.tw/lod/Person/PR0123,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0121
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0074
http://linkedart.ascdc.tw/lod/Person/PR0459,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0211
http://linkedart.ascdc.tw/lod/Person/PR0115,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0124
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0149
http://linkedart.ascdc.tw/lod/Person/PR0126,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0462,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0208
http://linkedart.ascdc.tw/lod/Person/PR0013,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0073
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0041
http://linkedart.ascdc.tw/lod/Person/PR0183,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0112
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0055
http://linkedart.ascdc.tw/lod/Person/PR0181,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0153,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0406
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0150
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0137
http://linkedart.ascdc.tw/lod/Person/PR0006,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0125
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0153
http://linkedart.ascdc.tw/lod/Person/PR0208,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0465
http://linkedart.ascdc.tw/lod/Person/PR0127,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0203,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0200
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0164
http://linkedart.ascdc.tw/lod/Person/PR0211,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0455
http://linkedart.ascdc.tw/lod/Person/PR0182,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0012,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0185
